Latitude,Longitude,Occurrence Status
-36.71231,143.35381,0.0
-33.989037,150.993623,0.0
-38.007406,145.998966,0.0
-33.707098,150.96611,0.0
-36.88829,141.598774,0.0
-33.422028,150.696645,0.0
-31.682378,147.967487,0.0
-36.437104,146.597017,0.0
-37.60846,142.015405,1.0
-37.87489,143.41921,0.0
-38.256866,144.548908,0.0
-35.3962,149.118,0.0
-35.914801,144.251455,0.0
-34.587927,143.731876,0.0
-31.471386,148.809898,0.0
-38.296667,142.856164,1.0
-35.138802,149.905348,0.0
-33.492239,150.421388,0.0
-37.308896,142.641081,0.0
-34.196812,148.469367,0.0
-33.93795,150.987576,0.0
-37.891626,143.363386,0.0
-38.142868,144.015402,0.0
-34.5357,146.42,0.0
-33.877643,151.035573,0.0
-38.21949,145.714207,1.0
-37.475889,147.555294,0.0
-36.399499,150.060332,0.0
-34.395844,150.886491,1.0
-38.476997,145.746696,1.0
-34.436951,150.873648,1.0
-33.6876,150.55,0.0
-37.223465,148.659358,0.0
-35.396308,149.1165,0.0
-36.168177,147.697773,1.0
-35.145145,148.766675,0.0
-33.526225,150.704848,0.0
-33.7828,151.01,0.0
-34.789409,149.404497,0.0
-33.7564,150.623304,0.0
-36.259872,143.514952,0.0
-36.299868,148.180594,1.0
-33.030673,145.809334,0.0
-37.635319,142.767072,0.0
-37.348283,144.367194,0.0
-37.843079,145.314137,1.0
-37.89265,144.218299,0.0
-38.565157,143.055648,1.0
-35.381943,149.311236,0.0
-37.597609,144.232522,0.0
-34.695495,150.83603,0.0
-35.223305,147.746725,0.0
-34.312924,150.914882,1.0
-34.200959,146.473438,0.0
-34.810755,143.353121,0.0
-36.894216,149.903052,0.0
-36.389682,143.358324,0.0
-34.512637,149.962166,0.0
-33.647164,146.657057,0.0
-35.935689,143.7721,0.0
-37.481659,143.812442,0.0
-37.795422,142.397623,0.0
-34.608505,145.027269,0.0
-37.770782,145.102219,0.0
-37.7399,141.091,1.0
-38.2677,144.494,0.0
-37.099208,140.913903,0.0
-37.807584,145.263652,1.0
-36.469243,144.600857,0.0
-35.444269,150.360372,1.0
-33.275696,149.51197,0.0
-33.3639,147.995,0.0
-36.018742,148.403081,0.0
-31.892957,149.262375,0.0
-37.370845,144.020752,1.0
-34.423549,150.850099,1.0
-37.891769,143.363283,0.0
-34.951182,146.460305,0.0
-37.591971,144.214953,1.0
-37.641969,142.400262,0.0
-35.896154,144.46409,0.0
-37.9163,147.71,0.0
-36.269502,146.633008,0.0
-38.143025,141.660564,1.0
-34.0133,151.085,0.0
-35.555584,148.490143,0.0
-35.796107,142.857915,0.0
-33.507957,149.704221,0.0
-35.27773,142.751848,0.0
-37.27309,149.091054,0.0
-37.6705,144.597,0.0
-34.414424,150.856861,1.0
-34.495506,150.774938,1.0
-35.773936,148.914918,0.0
-34.9951,149.304,0.0
-37.4267,143.719,0.0
-33.7001,150.37,1.0
-36.856463,142.933746,0.0
-33.179466,147.941315,0.0
-37.8297,144.981,0.0
-36.450573,145.700534,0.0
-33.9269,150.943,0.0
-36.97325,144.178983,0.0
-34.417,150.471,1.0
-37.361,144.463,0.0
-35.927573,143.954102,0.0
-37.28,144.336,0.0
-37.239306,142.947608,0.0
-34.666023,150.746365,1.0
-36.047304,148.491062,0.0
-36.071212,145.348674,0.0
-37.747685,145.287076,1.0
-38.1785,144.457,0.0
-32.483528,147.604664,0.0
-34.809036,143.714754,0.0
-32.786871,149.681516,0.0
-36.8895,144.797,0.0
-35.1248,149.294378,0.0
-37.143121,142.223243,0.0
-33.932404,150.923761,0.0
-36.459582,148.74124,0.0
-35.793973,146.204868,0.0
-35.755409,143.958868,0.0
-33.453278,149.340201,0.0
-34.289884,149.382351,0.0
-38.193828,147.07466,0.0
-38.704114,143.37542,1.0
-35.016233,150.355795,1.0
-38.369335,144.980044,1.0
-34.250033,147.867547,0.0
-35.239594,148.241367,0.0
-35.673684,147.595205,0.0
-38.400158,145.018579,1.0
-32.232459,148.641977,0.0
-37.915745,144.424995,0.0
-36.953132,146.368655,1.0
-37.472538,144.490027,0.0
-35.149783,147.623138,0.0
-35.195506,146.061498,0.0
-36.557751,146.078046,0.0
-36.6154,144.51,0.0
-36.552938,145.988099,0.0
-37.307108,143.785686,0.0
-35.944609,145.048237,0.0
-34.693665,150.185421,0.0
-34.29476,145.553087,0.0
-35.437735,147.838648,0.0
-35.614239,148.914665,0.0
-35.507055,143.841856,0.0
-35.80231,148.967599,0.0
-35.443378,148.478547,0.0
-35.197479,149.148877,0.0
-35.946351,148.624029,0.0
-36.708502,146.186564,1.0
-36.194763,146.612909,0.0
-32.633598,147.260557,0.0
-38.071504,145.305581,1.0
-36.464452,144.225269,0.0
-37.493622,144.583256,0.0
-33.755432,150.623449,0.0
-34.674342,150.584519,0.0
-36.755328,149.941567,0.0
-37.891718,143.363287,0.0
-35.331427,149.028945,0.0
-37.1324,143.964,0.0
-37.860928,145.71794,0.0
-34.0819,151.145,1.0
-37.770233,145.307256,1.0
-32.505134,146.777284,0.0
-33.963165,150.957774,0.0
-33.536848,150.193439,0.0
-37.591318,143.877961,1.0
-34.524376,148.575184,0.0
-37.075336,144.501206,0.0
-33.708534,150.908984,0.0
-34.496021,150.776645,1.0
-34.975129,147.781967,0.0
-36.438449,145.379589,0.0
-37.581875,143.848397,0.0
-33.624021,145.019889,0.0
-33.12845,148.395677,0.0
-33.7554,150.724,0.0
-36.202328,147.559288,1.0
-36.330515,147.443455,1.0
-36.821332,143.88821,0.0
-32.109759,147.183976,0.0
-32.324483,149.949861,0.0
-36.058037,147.513008,1.0
-32.40981,146.8838,0.0
-38.367645,142.480926,1.0
-35.391878,150.443334,1.0
-38.1561,144.37,0.0
-34.366579,150.915452,1.0
-35.682428,150.234364,0.0
-38.3715,144.888,0.0
-37.552955,147.968432,0.0
-35.8,150.2,0.0
-32.519512,148.777438,0.0
-32.432916,147.419587,0.0
-34.111653,148.912034,0.0
-37.383829,145.562417,1.0
-34.020711,147.589927,0.0
-34.864905,150.218725,1.0
-34.923729,143.119914,0.0
-32.803234,149.372119,0.0
-37.004961,148.883365,0.0
-33.654264,150.052953,0.0
-33.7178,150.46,0.0
-35.273954,149.130538,0.0
-36.034996,146.98536,0.0
-35.264993,150.015641,0.0
-34.743934,149.663207,0.0
-33.018456,147.63551,0.0
-37.38533,146.108331,0.0
-34.9892,150.602,1.0
-32.559606,148.958096,0.0
-36.501331,149.001573,0.0
-37.783551,146.656783,0.0
-37.641628,145.197307,0.0
-37.596239,144.239554,0.0
-37.722166,145.13352,0.0
-34.085326,144.068052,0.0
-37.292762,143.004826,0.0
-35.945997,148.624089,0.0
-36.30246,144.228118,0.0
-32.816461,147.645524,0.0
-36.467048,143.384162,0.0
-35.631015,146.599474,0.0
-34.752536,144.10851,0.0
-35.268024,143.332513,0.0
-34.04286,145.070749,0.0
-36.907704,145.58082,0.0
-37.065645,145.509163,0.0
-34.194924,150.980082,1.0
-33.439716,150.052463,0.0
-36.227433,148.179075,1.0
-35.269531,150.490118,1.0
-34.3221,150.912,1.0
-34.662888,150.844346,1.0
-37.377188,147.882138,0.0
-35.3516,149.23,0.0
-34.413696,150.818054,1.0
-33.749421,150.863712,0.0
-34.753971,142.9643,0.0
-37.269612,145.898773,1.0
-37.643374,145.295913,1.0
-34.6832,150.852,0.0
-35.3898,149.049,0.0
-31.186165,148.895417,0.0
-35.807819,150.021558,0.0
-36.890526,149.596353,0.0
-33.75771,150.622316,0.0
-37.175361,142.286008,0.0
-35.206158,148.391308,1.0
-33.748358,150.662162,0.0
-37.891486,143.363348,0.0
-33.368067,149.750606,0.0
-33.240038,148.958006,0.0
-32.194509,148.898896,0.0
-37.444261,143.889436,1.0
-34.435325,150.893695,1.0
-35.302923,142.466252,0.0
-37.218302,140.714063,0.0
-36.336203,142.969306,0.0
-36.046507,150.125423,0.0
-37.583401,142.650008,0.0
-35.9234,150.082,0.0
-33.408245,149.820293,0.0
-34.674571,150.706669,1.0
-38.452189,142.784524,1.0
-36.888269,145.23567,0.0
-32.424189,148.131656,0.0
-33.896539,146.04229,0.0
-33.952462,144.853359,0.0
-36.069808,146.846074,0.0
-35.268426,147.00253,0.0
-33.588778,147.160678,0.0
-38.177592,144.574942,0.0
-34.091255,148.310788,0.0
-36.722015,142.212924,0.0
-36.169522,150.131408,0.0
-33.537871,150.413388,0.0
-37.866934,145.355469,0.0
-32.93392,148.883737,0.0
-36.896975,145.159813,0.0
-33.835023,147.889519,0.0
-36.744671,145.046851,0.0
-33.756287,150.623326,0.0
-33.9091,150.622,0.0
-37.589474,143.659978,0.0
-34.493752,150.766417,1.0
-33.620534,150.642713,0.0
-36.328687,146.855927,0.0
-37.667024,142.635367,0.0
-34.320099,150.570057,0.0
-32.149148,147.672098,0.0
-34.816124,144.879479,0.0
-36.569054,143.605066,0.0
-35.387249,142.823471,0.0
-38.220867,142.268441,1.0
-37.40287,146.0895,0.0
-32.180778,147.856906,0.0
-39.065186,146.430123,1.0
-34.3881,150.869,1.0
-37.368123,146.269298,0.0
-35.201843,149.142707,0.0
-35.3302,149.415,0.0
-34.950366,149.483345,0.0
-35.135068,145.691026,0.0
-33.749734,150.963429,0.0
-36.756205,144.273138,0.0
-33.485926,149.920134,0.0
-33.146878,148.671379,0.0
-37.666865,144.023332,0.0
-35.1508,149.147,0.0
-37.939641,143.832774,0.0
-31.758522,148.204647,0.0
-37.703106,146.805331,0.0
-38.175499,146.274086,1.0
-33.817757,150.930846,0.0
-38.07862,143.268661,0.0
-37.021358,149.254627,0.0
-35.965196,146.942733,0.0
-37.891771,143.363275,0.0
-37.5425,143.824,0.0
-33.755831,150.631044,0.0
-36.608933,140.963627,0.0
-36.565728,143.349491,0.0
-35.611942,145.818172,0.0
-32.270119,147.120712,0.0
-35.979702,144.195593,0.0
-37.564529,144.089616,1.0
-37.703,145.284,1.0
-37.6978,140.643,1.0
-36.579709,145.378498,0.0
-35.367955,147.726096,0.0
-33.732058,149.055078,0.0
-33.049931,147.720107,0.0
-36.973004,144.178813,0.0
-38.109144,145.319458,1.0
-36.437449,148.443077,0.0
-34.825699,149.825122,0.0
-37.8522,141.02,1.0
-35.903865,144.240682,0.0
-35.5469,144.965,0.0
-35.266154,144.933841,0.0
-37.987813,143.547176,0.0
-36.123246,147.099168,0.0
-34.004071,150.863678,0.0
-34.186121,150.770389,0.0
-36.516596,149.361434,0.0
-35.81895,141.305028,0.0
-33.761768,151.001433,0.0
-37.4361,143.912,1.0
-37.165357,142.69447,0.0
-34.945692,144.920651,0.0
-37.7756,145.358,1.0
-37.928009,145.513486,0.0
-34.531323,145.925565,0.0
-37.7825,144.952,0.0
-33.35863,147.574441,0.0
-34.531469,150.217997,0.0
-35.741855,149.377556,0.0
-34.0814,151.018,1.0
-36.070208,147.783765,1.0
-38.6958,146.075,1.0
-37.7163,144.583,0.0
-34.492863,150.768611,1.0
-36.3289,144.019,0.0
-34.044678,151.074835,1.0
-33.766484,149.457169,0.0
-37.747799,145.286996,1.0
-37.8271,145.148,1.0
-34.832431,149.598473,0.0
-36.719484,149.962796,0.0
-36.099848,147.201278,0.0
-35.2817,150.475476,1.0
-37.312832,144.648438,0.0
-34.7532,146.547,0.0
-38.573081,146.311211,0.0
-33.658706,147.437113,0.0
-35.249547,144.137616,0.0
-37.405919,147.931367,0.0
-36.419808,149.105459,0.0
-36.037689,146.978048,0.0
-34.082081,144.145485,0.0
-37.9533,146.991,0.0
-35.1767,149.104,0.0
-36.49151,144.664611,0.0
-36.868931,146.970702,1.0
-37.79545,148.497673,0.0
-37.2525,144.913,0.0
-34.678841,150.066876,0.0
-37.323216,142.70901,0.0
-37.521784,144.007016,1.0
-31.790894,147.706514,0.0
-37.3629,144.089,1.0
-33.795401,150.743484,0.0
-35.3199,149.107,0.0
-38.291456,143.314428,0.0
-32.258841,148.585035,0.0
-36.396863,148.77441,0.0
-37.125992,148.388538,0.0
-36.632891,149.051414,0.0
-33.710236,150.070067,0.0
-33.83686,149.715201,0.0
-37.326006,140.638773,0.0
-36.99488,140.672205,0.0
-34.091566,145.100841,0.0
-37.360069,146.910992,1.0
-37.114502,146.202532,1.0
-36.409312,144.416771,0.0
-38.188,144.452,0.0
-34.579233,150.772393,1.0
-37.1895,150.017,0.0
-35.1787,147.365,0.0
-34.095607,150.979367,1.0
-36.43499,145.22396,0.0
-38.4978,145.647,1.0
-34.744464,150.696489,1.0
-34.102979,150.971839,1.0
-37.972175,145.45695,1.0
-35.8652,147.249,0.0
-37.441939,145.61636,0.0
-38.401972,145.916221,1.0
-35.3847,150.359,1.0
-37.93836,145.747741,0.0
-35.0763,150.677,1.0
-34.577025,146.131961,0.0
-37.755664,149.339757,0.0
-37.868663,143.361653,0.0
-34.856434,150.582199,1.0
-34.577,150.777,1.0
-36.667575,140.452727,0.0
-33.392876,147.211156,0.0
-38.195097,145.230738,1.0
-35.573997,145.252764,0.0
-38.135761,145.23665,1.0
-34.413875,148.914543,0.0
-37.54634,144.890591,0.0
-34.8827,147.497,0.0
-35.589865,145.307561,0.0
-36.938389,148.625259,0.0
-36.715716,142.968651,0.0
-35.24949,149.167438,0.0
-37.049728,144.217081,0.0
-36.381209,148.771909,0.0
-34.967754,145.622784,0.0
-34.312005,146.005604,0.0
-36.440156,144.826576,0.0
-36.6326,149.763,0.0
-34.984598,149.918896,0.0
-37.882807,147.767802,0.0
-32.260556,148.300386,0.0
-31.729768,148.905961,0.0
-38.080715,145.512176,1.0
-33.491151,148.955402,0.0
-37.113834,146.142272,1.0
-35.090818,148.413512,0.0
-31.935802,148.91796,0.0
-36.051228,145.023086,0.0
-36.45557,145.873701,0.0
-36.401879,141.779954,0.0
-34.354523,149.539576,0.0
-34.909147,143.224629,0.0
-35.031789,149.751287,0.0
-37.767,140.801,1.0
-35.319136,143.524967,0.0
-36.063431,146.800766,0.0
-37.365714,147.373998,0.0
-35.380272,149.695523,0.0
-37.788399,142.306782,0.0
-32.234703,148.288579,0.0
-37.118438,142.296832,0.0
-34.927423,146.106566,0.0
-33.869547,146.810917,0.0
-35.638682,143.365028,0.0
-38.242735,144.233089,0.0
-37.705,140.771,1.0
-34.3633,149.395,0.0
-36.034658,147.016479,0.0
-34.794211,148.414092,0.0
-35.333746,149.480535,0.0
-38.298842,145.224281,1.0
-33.6713,149.769,0.0
-36.223434,146.06091,0.0
-34.942203,148.228408,0.0
-37.982436,147.490536,0.0
-38.6405,145.602992,1.0
-38.018182,143.392158,0.0
-38.092666,141.929339,1.0
-34.454155,146.510615,0.0
-38.598724,145.868891,1.0
-38.741238,146.154425,1.0
-34.435493,150.893402,1.0
-37.6544,145.149,0.0
-36.121718,144.240399,0.0
-33.755787,150.623347,0.0
-35.268546,148.231909,0.0
-37.53538,143.447542,0.0
-34.858503,149.144317,0.0
-34.1444,150.826,1.0
-38.374845,144.775049,0.0
-34.7,150.7,1.0
-36.887822,141.176983,0.0
-34.495663,150.770852,1.0
-37.7228,142.028,1.0
-32.428581,150.062412,0.0
-35.980231,142.150132,0.0
-35.903475,145.423782,0.0
-37.099088,141.369183,0.0
-36.421056,143.913074,0.0
-34.955628,149.195802,0.0
-35.9196,150.086,0.0
-33.994649,144.375272,0.0
-35.368167,144.2655,0.0
-36.044186,146.983481,0.0
-37.326907,144.136447,0.0
-37.148865,144.960939,0.0
-36.779789,147.268044,0.0
-36.48765,144.637152,0.0
-34.136216,150.866503,1.0
-36.389742,146.536766,0.0
-34.305301,150.413424,0.0
-36.153224,140.913024,0.0
-37.0569,147.782,0.0
-33.755566,150.628605,0.0
-37.882142,145.450935,1.0
-37.378097,143.932747,1.0
-36.8271,149.831,0.0
-38.936887,146.247053,1.0
-34.359735,145.933713,0.0
-36.2158,150.125,0.0
-37.106384,145.580146,0.0
-36.413968,146.62391,0.0
-34.349617,148.036488,0.0
-38.074698,141.112296,1.0
-36.848322,142.856756,0.0
-38.073239,144.227652,0.0
-32.74204,146.807413,0.0
-34.0972,150.823,0.0
-34.591646,143.510161,0.0
-37.339827,147.871357,0.0
-37.686437,145.124413,0.0
-38.683,145.877,1.0
-36.857659,147.705176,0.0
-36.489598,148.277097,0.0
-37.451835,149.378794,0.0
-37.6098,144.548,0.0
-37.212315,148.327409,0.0
-36.429666,149.489623,0.0
-35.072791,149.60407,0.0
-38.486571,143.653152,0.0
-36.973154,144.178922,0.0
-35.725821,147.419078,0.0
-34.319511,150.92491,1.0
-34.955709,149.195408,0.0
-33.928125,150.257814,0.0
-35.977617,148.692731,0.0
-33.294437,150.521413,0.0
-35.077249,146.451235,0.0
-36.217594,145.816335,0.0
-36.560101,148.594577,0.0
-37.726216,140.910631,1.0
-34.2499,150.938,1.0
-33.180211,147.462809,0.0
-34.579115,150.772212,1.0
-34.495929,150.775691,1.0
-35.2552,149.13,0.0
-32.7502,146.206292,0.0
-37.881624,147.682312,0.0
-36.949399,140.741389,0.0
-34.0545,150.689,0.0
-33.699399,150.384499,1.0
-36.143133,146.070907,0.0
-33.925226,148.400097,0.0
-36.021629,143.272468,0.0
-35.160439,148.51645,0.0
-33.25364,150.194996,0.0
-35.3163,149.16,0.0
-38.192881,145.199603,1.0
-37.794007,145.303336,1.0
-34.677659,147.900535,0.0
-36.557264,144.173662,0.0
-34.320306,150.569545,0.0
-36.925169,145.785973,1.0
-34.779113,150.564148,1.0
-38.458448,146.013227,1.0
-37.269858,145.283462,1.0
-35.544723,143.176546,0.0
-34.496598,150.776919,1.0
-33.205592,148.998856,0.0
-38.069495,143.755737,0.0
-38.339039,144.064035,0.0
-37.819555,144.483628,0.0
-34.070654,150.839789,0.0
-34.341083,147.897967,0.0
-32.122301,149.295959,0.0
-33.3763,150.185,1.0
-34.94699,149.258248,0.0
-34.806477,149.549748,0.0
-35.481492,147.918783,0.0
-36.51051,143.632735,0.0
-37.880727,144.243946,0.0
-35.808663,147.316389,0.0
-36.538427,146.012162,0.0
-34.461366,145.367168,0.0
-36.730792,147.471346,1.0
-37.445985,145.928958,0.0
-33.756348,150.623815,0.0
-34.624675,145.284671,0.0
-35.366578,150.31191,0.0
-34.044809,151.074954,1.0
-36.023455,144.687682,0.0
-34.413703,150.817978,1.0
-37.34341,144.175701,0.0
-34.495942,150.775879,1.0
-35.498419,143.925282,0.0
-34.49631,150.776816,1.0
-34.662635,147.618984,0.0
-35.163,149.146,0.0
-37.733634,144.055248,0.0
-37.9528,144.436,0.0
-32.387012,148.865516,0.0
-33.96,150.957,0.0
-37.80744,145.263692,1.0
-36.154999,143.308655,0.0
-38.709956,145.853886,1.0
-37.807691,145.263756,1.0
-38.502686,146.632761,0.0
-34.000395,151.06075,1.0
-37.180672,143.621751,0.0
-37.905498,143.017079,0.0
-35.11674,146.89765,0.0
-37.349747,144.139883,1.0
-38.063412,141.249361,1.0
-33.982117,151.066011,1.0
-36.113857,143.884938,0.0
-35.951409,148.59457,1.0
-34.110792,149.673788,0.0
-36.426174,149.037604,0.0
-34.0199,150.859,0.0
-35.246063,149.446204,0.0
-36.551761,148.433261,0.0
-32.380151,148.009261,0.0
-34.038687,150.218199,0.0
-33.886193,144.371153,0.0
-38.486824,145.881592,1.0
-37.38737,144.319047,0.0
-36.988109,142.43434,0.0
-33.5463,150.261,0.0
-37.202312,143.409832,0.0
-35.393178,149.046771,0.0
-37.61306,140.593212,1.0
-35.057847,143.237773,0.0
-34.004674,148.549158,0.0
-32.817359,149.139764,0.0
-37.391895,149.705071,0.0
-37.894646,144.219237,0.0
-37.491302,144.579176,0.0
-35.495144,148.794392,0.0
-36.5086,142.025,0.0
-38.182479,144.654869,0.0
-35.469594,145.845104,0.0
-33.688926,150.320299,1.0
-36.75693,144.030809,0.0
-38.8244,146.259,1.0
-34.940503,149.251542,0.0
-37.807552,145.26351,1.0
-38.219,145.067,0.0
-33.774508,150.64033,0.0
-34.730156,148.179436,0.0
-33.756256,150.623158,0.0
-35.2293,149.098,0.0
-38.240914,146.835123,0.0
-36.095815,141.821796,0.0
-33.794816,150.931836,0.0
-37.323102,148.179046,0.0
-37.892673,144.218114,0.0
-35.571758,143.279914,0.0
-37.630431,148.374211,0.0
-35.000761,149.894603,0.0
-36.219856,148.858965,0.0
-35.943797,146.964892,0.0
-35.264784,146.099191,0.0
-33.539843,148.178574,0.0
-34.60569,144.558528,0.0
-37.891675,143.363345,0.0
-32.018284,149.301806,0.0
-37.464856,145.398811,0.0
-33.337788,147.963828,0.0
-33.755586,150.983213,0.0
-36.366172,146.699679,1.0
-37.777221,144.985532,0.0
-33.599268,145.509348,0.0
-34.085,151.155,0.0
-35.792618,147.37319,0.0
-37.756811,147.661909,0.0
-35.190416,145.695452,0.0
-38.424519,143.111485,1.0
-34.221562,144.063804,0.0
-34.672329,150.80693,1.0
-34.307193,144.525098,0.0
-37.238597,144.375549,0.0
-37.089689,141.942251,0.0
-37.755512,147.539164,0.0
-33.8074,150.66,0.0
-35.331407,149.029244,0.0
-33.685889,150.534012,0.0
-37.344613,144.155713,0.0
-37.396567,147.04655,0.0
-34.495528,150.775083,1.0
-34.075553,150.757157,0.0
-34.313134,150.923252,1.0
-32.716147,149.81687,0.0
-36.555181,142.657837,0.0
-37.893212,143.361976,0.0
-35.360641,143.738279,0.0
-33.303754,149.023195,0.0
-37.6532,143.877,1.0
-38.381989,144.853934,0.0
-37.186877,148.265713,0.0
-37.934749,143.318729,0.0
-38.196297,145.23106,1.0
-36.281735,145.893046,0.0
-33.6878,150.55,0.0
-32.399769,150.036731,0.0
-37.196515,141.366538,0.0
-36.577454,145.962548,0.0
-36.736139,148.79493,0.0
-38.668743,146.678045,0.0
-32.765122,150.067136,0.0
-35.107269,146.264964,0.0
-33.43497,150.521935,0.0
-35.407764,146.610583,0.0
-37.807373,145.263744,1.0
-37.597925,144.232871,0.0
-36.5388,147.053,1.0
-33.4356,149.57,0.0
-36.236453,148.104813,1.0
-33.743866,150.861559,0.0
-37.7885,146.923098,0.0
-35.250336,149.447554,0.0
-34.328801,148.00439,0.0
-33.649107,149.067863,0.0
-35.17993,149.813943,0.0
-36.076318,142.899095,0.0
-32.489672,149.657552,0.0
-34.523027,147.26022,0.0
-37.804443,143.416449,0.0
-36.21561,149.120349,0.0
-36.478759,148.277135,0.0
-37.226572,140.280486,0.0
-33.239177,146.781921,0.0
-34.00351,150.863924,0.0
-31.954261,148.733924,0.0
-36.161886,141.317686,0.0
-35.489565,144.657155,0.0
-37.986155,141.030673,1.0
-33.5718,148.425,0.0
-34.784802,147.885431,0.0
-37.8295,144.909,0.0
-37.826563,145.144391,0.0
-33.242049,149.358113,0.0
-34.949171,148.736561,0.0
-34.582641,145.488416,0.0
-33.499226,148.18481,0.0
-35.014154,150.82765,1.0
-36.360566,147.096908,1.0
-34.3885,150.869,1.0
-36.817138,144.428848,0.0
-37.504185,142.658431,0.0
-34.639992,150.558916,1.0
-36.106709,147.969297,0.0
-34.8378,150.599,1.0
-35.701153,146.909604,0.0
-36.048372,148.912738,0.0
-36.276076,141.899013,0.0
-35.262331,147.368678,0.0
-35.417143,149.233281,0.0
-36.147111,142.002441,0.0
-33.7413,150.949,0.0
-35.674207,146.256143,0.0
-37.343804,144.178533,0.0
-32.5864,149.582,0.0
-37.331422,147.80481,0.0
-33.959495,150.968138,0.0
-32.701116,149.937028,0.0
-37.253802,149.002017,0.0
-37.807617,145.263773,1.0
-34.365162,144.161028,0.0
-36.375974,146.475366,0.0
-34.496078,150.775453,1.0
-37.690744,144.868506,0.0
-38.0025,146.053689,0.0
-33.449011,145.814025,0.0
-35.339489,146.928378,0.0
-36.4159,148.408,0.0
-34.60669,150.225213,1.0
-34.474167,145.362739,0.0
-37.196899,148.224653,0.0
-36.029686,147.556065,0.0
-34.063584,151.123891,1.0
-35.4225,149.243,0.0
-33.654978,150.052534,0.0
-36.386074,143.447854,0.0
-34.3157,150.569,0.0
-37.54953,145.425683,1.0
-33.936523,150.9781,0.0
-37.596932,144.23772,0.0
-32.936413,148.585253,0.0
-34.991912,143.5676,0.0
-37.763729,148.987744,0.0
-35.32774,148.527054,1.0
-38.050782,145.731574,0.0
-37.206476,143.110385,0.0
-37.90136,143.519165,0.0
-37.7333,142.039,1.0
-33.752581,150.483407,0.0
-35.144516,146.782755,0.0
-33.7155,150.43,0.0
-35.895171,143.260472,0.0
-36.906009,149.243257,0.0
-38.2277,144.545,0.0
-36.392993,142.991083,0.0
-35.640521,144.281207,0.0
-37.838198,145.009545,0.0
-38.387362,143.623021,0.0
-34.030213,150.67724,0.0
-34.386712,150.898772,0.0
-34.564244,149.497575,0.0
-38.591957,145.576938,1.0
-34.797198,149.77598,0.0
-34.329565,150.908551,1.0
-32.258788,148.58524,0.0
-36.208855,146.237332,0.0
-36.101104,146.539887,0.0
-37.341022,144.402432,0.0
-34.417081,147.463975,0.0
-37.805575,145.594988,0.0
-38.175008,142.704423,1.0
-34.761956,149.873951,0.0
-34.217973,150.598837,0.0
-31.542424,149.424855,0.0
-36.037,146.369,0.0
-37.12993,141.090122,0.0
-37.207573,146.576518,0.0
-36.786562,149.281321,0.0
-36.621144,148.509716,0.0
-35.912691,146.527644,0.0
-35.073166,144.162838,0.0
-31.459169,149.169533,0.0
-36.291261,144.798925,0.0
-34.481422,146.924858,0.0
-34.087437,151.05457,1.0
-37.037703,145.676514,0.0
-35.3219,150.477,1.0
-34.392364,150.870457,1.0
-34.0156,150.836,0.0
-36.704509,142.70572,0.0
-36.324628,149.943944,0.0
-36.973088,144.178735,0.0
-34.54307,143.496655,0.0
-36.787028,141.640744,0.0
-38.148662,141.903562,1.0
-37.262573,144.195878,0.0
-35.206111,149.111635,0.0
-37.035136,141.32701,0.0
-31.469542,148.36233,0.0
-38.381927,144.950238,1.0
-35.2374,149.62,0.0
-36.0193,146.35,0.0
-36.45255,149.930902,0.0
-36.776955,142.404223,0.0
-37.807457,145.263575,1.0
-37.874759,142.994169,0.0
-34.413568,149.197664,0.0
-38.397302,144.93191,1.0
-34.898575,146.542642,0.0
-37.59835,149.723082,0.0
-34.7955,150.67,1.0
-34.561183,150.823695,1.0
-34.302914,150.005931,0.0
-33.932723,150.63474,0.0
-37.8327,144.983,0.0
-37.884529,143.494997,0.0
-32.890035,149.039888,0.0
-37.117428,145.292595,0.0
-34.690443,149.075535,0.0
-37.767437,148.093275,0.0
-36.320693,146.299811,0.0
-37.3072,144.264,0.0
-35.2278,149.707,0.0
-38.484734,145.968527,1.0
-37.493671,144.583481,0.0
-38.14814,145.324961,1.0
-37.632,144.84,0.0
-37.363098,149.802286,0.0
-35.32645,142.056023,0.0
-36.258082,149.766185,0.0
-35.205,149.014,0.0
-37.30178,144.119374,0.0
-35.979893,143.529261,0.0
-36.1971,149.078,0.0
-37.830025,144.816832,0.0
-36.037689,146.987912,0.0
-35.3749,149.203,0.0
-33.314214,149.869421,0.0
-37.387089,144.319993,0.0
-36.6695,149.831,0.0
-33.087204,147.747252,0.0
-34.613593,145.255065,0.0
-36.163341,144.09141,0.0
-35.106791,149.21386,0.0
-36.764991,142.484783,0.0
-34.18329,145.083076,0.0
-36.676917,144.743175,0.0
-37.91278,143.359986,0.0
-33.950363,147.532856,0.0
-35.2384,149.621,0.0
-37.352416,144.139379,1.0
-32.2133,149.79,0.0
-36.404675,146.906058,1.0
-33.530102,145.83384,0.0
-32.21316,147.278411,0.0
-33.666161,150.458516,0.0
-32.249812,148.482706,0.0
-35.128105,147.821748,0.0
-37.344278,144.178812,0.0
-35.909755,144.163646,0.0
-34.041394,151.03636,1.0
-37.891785,143.363381,0.0
-34.258151,149.885491,0.0
-33.651646,148.425885,0.0
-35.965413,147.857817,1.0
-37.08891,144.474497,0.0
-36.651533,149.722333,0.0
-34.496149,150.775262,1.0
-34.147675,147.219198,0.0
-37.0,146.2,1.0
-38.093015,146.700734,0.0
-33.538905,145.852291,0.0
